_time,pax_id,OPERATION,LOCATION,GATE
"""2018-05-18T19:41:00.000Z""",99f3c251.6b26c,LEAVE Duty Free Area,Terminal 1,
"""2018-05-18T21:20:00.000Z""",99f3c251.6b26c,LEAVE Dining Area,Terminal 1,
"""2018-05-18T21:38:00.000Z""",99f3c251.6b26c,ENTER Bording Gate Area,Terminal 1,B7
"""2018-05-18T18:05:00.000Z""",99f3c251.6b26c,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-18T19:29:00.000Z""",99f3c251.6b26c,ENTER Duty Free Area,Terminal 1,
"""2018-05-18T20:05:00.000Z""",99f3c251.6b26c,ENTER Dining Area,Terminal 1,
"""2018-05-18T22:38:00.000Z""",99f3c251.6b26c,BOARD Aircraft,Terminal 1,B7
"""2018-05-18T17:21:00.000Z""",cdde15fc.40e918,Passport Control,Border-Control Booth 1,
"""2018-05-18T18:51:00.000Z""",cdde15fc.40e918,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-18T19:12:00.000Z""",cdde15fc.40e918,LEAVE Duty Free Area,Terminal 1,
"""2018-05-18T20:51:00.000Z""",cdde15fc.40e918,LEAVE Dining Area,Terminal 1,
"""2018-05-18T21:09:00.000Z""",cdde15fc.40e918,ENTER Bording Gate Area,Terminal 1,B18
"""2018-05-18T17:36:00.000Z""",cdde15fc.40e918,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-18T19:00:00.000Z""",cdde15fc.40e918,ENTER Duty Free Area,Terminal 1,
"""2018-05-18T19:36:00.000Z""",cdde15fc.40e918,ENTER Dining Area,Terminal 1,
"""2018-05-18T22:09:00.000Z""",cdde15fc.40e918,BOARD Aircraft,Terminal 1,B18
"""2018-11-19T05:34:00.000Z""",9a4a0e3d.39e25,Passport Control,Border-Control Booth 1,
"""2018-11-19T06:40:00.000Z""",9a4a0e3d.39e25,LEAVE Dining Area,Terminal 1,
"""2018-11-19T06:52:00.000Z""",9a4a0e3d.39e25,ENTER Bording Gate Area,Terminal 1,B6
"""2018-11-19T05:50:00.000Z""",9a4a0e3d.39e25,ENTER Dining Area,Terminal 1,
"""2018-11-19T07:32:00.000Z""",9a4a0e3d.39e25,BOARD Aircraft,Terminal 1,B6
"""2018-11-04T11:57:00.000Z""",4dd9e6fb.cb2048,LEAVE Duty Free Area,Terminal 1,
"""2018-11-04T12:03:00.000Z""",4dd9e6fb.cb2048,ENTER Bording Gate Area,Terminal 1,B13
"""2018-11-04T11:53:00.000Z""",4dd9e6fb.cb2048,ENTER Duty Free Area,Terminal 1,
"""2018-11-04T12:23:00.000Z""",4dd9e6fb.cb2048,BOARD Aircraft,Terminal 1,B13
"""2018-06-17T06:55:00.000Z""",fea2aa53.83d728,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-06-17T07:09:00.000Z""",fea2aa53.83d728,LEAVE Duty Free Area,Terminal 1,
"""2018-06-17T07:21:00.000Z""",fea2aa53.83d728,ENTER Bording Gate Area,Terminal 1,A12
"""2018-06-17T06:05:00.000Z""",fea2aa53.83d728,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-06-17T07:01:00.000Z""",fea2aa53.83d728,ENTER Duty Free Area,Terminal 1,
"""2018-06-17T08:01:00.000Z""",fea2aa53.83d728,BOARD Aircraft,Terminal 1,A12
"""2018-09-05T15:13:00.000Z""",c34769d7.e81088,Passport Control,Border-Control Booth 1,
"""2018-09-05T15:27:00.000Z""",c34769d7.e81088,LEAVE Duty Free Area,Terminal 1,
"""2018-09-05T15:39:00.000Z""",c34769d7.e81088,ENTER Bording Gate Area,Terminal 1,A9
"""2018-09-05T15:19:00.000Z""",c34769d7.e81088,ENTER Duty Free Area,Terminal 1,
"""2018-09-05T16:19:00.000Z""",c34769d7.e81088,BOARD Aircraft,Terminal 1,A9
"""2018-11-29T18:46:00.000Z""",6b9827c9.44afa8,LEAVE Duty Free Area,Terminal 1,
"""2018-11-29T20:25:00.000Z""",6b9827c9.44afa8,LEAVE Dining Area,Terminal 1,
"""2018-11-29T20:43:00.000Z""",6b9827c9.44afa8,ENTER Bording Gate Area,Terminal 1,B19
"""2018-11-29T18:34:00.000Z""",6b9827c9.44afa8,ENTER Duty Free Area,Terminal 1,
"""2018-11-29T19:10:00.000Z""",6b9827c9.44afa8,ENTER Dining Area,Terminal 1,
"""2018-11-29T21:43:00.000Z""",6b9827c9.44afa8,BOARD Aircraft,Terminal 1,B19
"""2018-09-10T08:21:00.000Z""",3bbbf34e.7ca4fc,Passport Control,Border-Control Booth 1,
"""2018-09-10T10:00:00.000Z""",3bbbf34e.7ca4fc,LEAVE Dining Area,Terminal 1,
"""2018-09-10T10:18:00.000Z""",3bbbf34e.7ca4fc,ENTER Bording Gate Area,Terminal 1,A10
"""2018-09-10T08:45:00.000Z""",3bbbf34e.7ca4fc,ENTER Dining Area,Terminal 1,
"""2018-09-10T11:18:00.000Z""",3bbbf34e.7ca4fc,BOARD Aircraft,Terminal 1,A10
"""2018-08-09T09:53:00.000Z""",67eb5fd9.01b11,LEAVE Duty Free Area,Terminal 1,
"""2018-08-09T10:26:00.000Z""",67eb5fd9.01b11,LEAVE Dining Area,Terminal 1,
"""2018-08-09T10:32:00.000Z""",67eb5fd9.01b11,ENTER Bording Gate Area,Terminal 1,A15
"""2018-08-09T09:49:00.000Z""",67eb5fd9.01b11,ENTER Duty Free Area,Terminal 1,
"""2018-08-09T10:01:00.000Z""",67eb5fd9.01b11,ENTER Dining Area,Terminal 1,
"""2018-08-09T10:52:00.000Z""",67eb5fd9.01b11,BOARD Aircraft,Terminal 1,A15
"""2018-05-09T10:15:00.000Z""",9ac7d3a.fd7173,LEAVE Dining Area,Terminal 1,
"""2018-05-09T10:33:00.000Z""",9ac7d3a.fd7173,ENTER Bording Gate Area,Terminal 1,A9
"""2018-05-09T09:00:00.000Z""",9ac7d3a.fd7173,ENTER Dining Area,Terminal 1,
"""2018-05-09T11:33:00.000Z""",9ac7d3a.fd7173,BOARD Aircraft,Terminal 1,A9
"""2018-10-12T07:55:00.000Z""",edd43886.ea9408,ENTER Bording Gate Area,Terminal 1,A8
"""2018-10-12T08:55:00.000Z""",edd43886.ea9408,BOARD Aircraft,Terminal 1,A8
"""2018-04-02T13:38:00.000Z""",5cd8a30d.021bdc,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-04-02T13:52:00.000Z""",5cd8a30d.021bdc,LEAVE Duty Free Area,Terminal 1,
"""2018-04-02T14:04:00.000Z""",5cd8a30d.021bdc,ENTER Bording Gate Area,Terminal 1,B10
"""2018-04-02T12:48:00.000Z""",5cd8a30d.021bdc,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-04-02T13:44:00.000Z""",5cd8a30d.021bdc,ENTER Duty Free Area,Terminal 1,
"""2018-04-02T14:44:00.000Z""",5cd8a30d.021bdc,BOARD Aircraft,Terminal 1,B10
"""2018-10-18T14:49:00.000Z""",da3a649e.3b7848,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-10-18T15:55:00.000Z""",da3a649e.3b7848,LEAVE Dining Area,Terminal 1,
"""2018-10-18T16:07:00.000Z""",da3a649e.3b7848,ENTER Bording Gate Area,Terminal 1,B15
"""2018-10-18T13:59:00.000Z""",da3a649e.3b7848,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-10-18T15:05:00.000Z""",da3a649e.3b7848,ENTER Dining Area,Terminal 1,
"""2018-10-18T16:47:00.000Z""",da3a649e.3b7848,BOARD Aircraft,Terminal 1,B15
"""2018-04-21T15:20:00.000Z""",cdfe1668.32a148,LEAVE Dining Area,Terminal 1,
"""2018-04-21T15:32:00.000Z""",cdfe1668.32a148,ENTER Bording Gate Area,Terminal 1,B7
"""2018-04-21T14:30:00.000Z""",cdfe1668.32a148,ENTER Dining Area,Terminal 1,
"""2018-04-21T16:12:00.000Z""",cdfe1668.32a148,BOARD Aircraft,Terminal 1,B7
"""2018-12-28T10:52:00.000Z""",89879d7.257066,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-28T11:25:00.000Z""",89879d7.257066,LEAVE Dining Area,Terminal 1,
"""2018-12-28T11:31:00.000Z""",89879d7.257066,ENTER Bording Gate Area,Terminal 1,B16
"""2018-12-28T10:27:00.000Z""",89879d7.257066,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-28T11:00:00.000Z""",89879d7.257066,ENTER Dining Area,Terminal 1,
"""2018-12-28T11:51:00.000Z""",89879d7.257066,BOARD Aircraft,Terminal 1,B16
"""2018-06-25T16:46:00.000Z""",d17af64c.60ecd8,ENTER Bording Gate Area,Terminal 1,B15
"""2018-06-25T17:46:00.000Z""",d17af64c.60ecd8,BOARD Aircraft,Terminal 1,B15
"""2018-08-29T12:48:00.000Z""",3467840a.e2961c,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-08-29T12:54:00.000Z""",3467840a.e2961c,ENTER Bording Gate Area,Terminal 1,A7
"""2018-08-29T12:23:00.000Z""",3467840a.e2961c,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-08-29T13:14:00.000Z""",3467840a.e2961c,BOARD Aircraft,Terminal 1,A7
"""2018-04-22T13:39:00.000Z""",6797fa76.38e1f4,Passport Control,Border-Control Booth 1,
"""2018-04-22T13:53:00.000Z""",6797fa76.38e1f4,LEAVE Duty Free Area,Terminal 1,
"""2018-04-22T14:59:00.000Z""",6797fa76.38e1f4,LEAVE Dining Area,Terminal 1,
"""2018-04-22T15:11:00.000Z""",6797fa76.38e1f4,ENTER Bording Gate Area,Terminal 1,A14
"""2018-04-22T13:45:00.000Z""",6797fa76.38e1f4,ENTER Duty Free Area,Terminal 1,
"""2018-04-22T14:09:00.000Z""",6797fa76.38e1f4,ENTER Dining Area,Terminal 1,
"""2018-04-22T15:51:00.000Z""",6797fa76.38e1f4,BOARD Aircraft,Terminal 1,A14
"""2018-02-04T16:36:00.000Z""",acded757.922b28,LEAVE Duty Free Area,Terminal 1,
"""2018-02-04T17:42:00.000Z""",acded757.922b28,LEAVE Dining Area,Terminal 1,
"""2018-02-04T17:54:00.000Z""",acded757.922b28,ENTER Bording Gate Area,Terminal 1,A15
"""2018-02-04T16:28:00.000Z""",acded757.922b28,ENTER Duty Free Area,Terminal 1,
"""2018-02-04T16:52:00.000Z""",acded757.922b28,ENTER Dining Area,Terminal 1,
"""2018-02-04T18:34:00.000Z""",acded757.922b28,BOARD Aircraft,Terminal 1,A15
"""2018-03-10T12:46:00.000Z""",6d622832.5e8188,LEAVE Duty Free Area,Terminal 1,
"""2018-03-10T13:16:00.000Z""",6d622832.5e8188,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-03-10T13:56:00.000Z""",6d622832.5e8188,LEAVE Dining Area,Terminal 1,
"""2018-03-10T14:02:00.000Z""",6d622832.5e8188,ENTER Bording Gate Area,Terminal 1,B15
"""2018-03-10T13:23:00.000Z""",6d622832.5e8188,LEAVE Duty Free Area,Terminal 1,
"""2018-03-10T12:51:00.000Z""",6d622832.5e8188,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-03-10T13:31:00.000Z""",6d622832.5e8188,ENTER Dining Area,Terminal 1,
"""2018-03-10T14:22:00.000Z""",6d622832.5e8188,BOARD Aircraft,Terminal 1,B15
"""2018-03-10T13:19:00.000Z""",6d622832.5e8188,ENTER Duty Free Area,Terminal 1,
"""2018-03-10T12:42:00.000Z""",6d622832.5e8188,ENTER Duty Free Area,Terminal 1,
"""2018-08-21T18:12:00.000Z""",1ce1068d.36f7e9,LEAVE Duty Free Area,Terminal 1,
"""2018-08-21T19:42:00.000Z""",1ce1068d.36f7e9,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-08-21T21:42:00.000Z""",1ce1068d.36f7e9,LEAVE Dining Area,Terminal 1,
"""2018-08-21T22:00:00.000Z""",1ce1068d.36f7e9,ENTER Bording Gate Area,Terminal 1,B13
"""2018-08-21T20:03:00.000Z""",1ce1068d.36f7e9,LEAVE Duty Free Area,Terminal 1,
"""2018-08-21T18:27:00.000Z""",1ce1068d.36f7e9,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-08-21T20:27:00.000Z""",1ce1068d.36f7e9,ENTER Dining Area,Terminal 1,
"""2018-08-21T23:00:00.000Z""",1ce1068d.36f7e9,BOARD Aircraft,Terminal 1,B13
"""2018-08-21T19:51:00.000Z""",1ce1068d.36f7e9,ENTER Duty Free Area,Terminal 1,
"""2018-08-21T18:00:00.000Z""",1ce1068d.36f7e9,ENTER Duty Free Area,Terminal 1,
"""2018-07-15T10:27:00.000Z""",4f27b0c3.871f,LEAVE Dining Area,Terminal 1,
"""2018-07-15T10:45:00.000Z""",4f27b0c3.871f,ENTER Bording Gate Area,Terminal 1,B10
"""2018-07-15T09:12:00.000Z""",4f27b0c3.871f,ENTER Dining Area,Terminal 1,
"""2018-07-15T11:45:00.000Z""",4f27b0c3.871f,BOARD Aircraft,Terminal 1,B10
"""2018-12-06T11:06:00.000Z""",4e9875eb.cffe0c,Passport Control,Border-Control Booth 1,
"""2018-12-06T11:36:00.000Z""",4e9875eb.cffe0c,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-06T12:09:00.000Z""",4e9875eb.cffe0c,LEAVE Dining Area,Terminal 1,
"""2018-12-06T12:15:00.000Z""",4e9875eb.cffe0c,ENTER Bording Gate Area,Terminal 1,A16
"""2018-12-06T11:11:00.000Z""",4e9875eb.cffe0c,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-06T11:44:00.000Z""",4e9875eb.cffe0c,ENTER Dining Area,Terminal 1,
"""2018-12-06T12:35:00.000Z""",4e9875eb.cffe0c,BOARD Aircraft,Terminal 1,A16
"""2018-04-28T10:17:00.000Z""",c98de582.de6818,LEAVE Dining Area,Terminal 1,
"""2018-04-28T10:23:00.000Z""",c98de582.de6818,ENTER Bording Gate Area,Terminal 1,B7
"""2018-04-28T09:52:00.000Z""",c98de582.de6818,ENTER Dining Area,Terminal 1,
"""2018-04-28T10:43:00.000Z""",c98de582.de6818,BOARD Aircraft,Terminal 1,B7
"""2018-05-27T05:33:00.000Z""",a1b647be.6711f8,LEAVE Dining Area,Terminal 1,
"""2018-05-27T05:45:00.000Z""",a1b647be.6711f8,ENTER Bording Gate Area,Terminal 1,B4
"""2018-05-27T04:43:00.000Z""",a1b647be.6711f8,ENTER Dining Area,Terminal 1,
"""2018-05-27T06:25:00.000Z""",a1b647be.6711f8,BOARD Aircraft,Terminal 1,B4
"""2018-07-06T04:58:00.000Z""",e7d581df.c5a93,ENTER Bording Gate Area,Terminal 1,A6
"""2018-07-06T05:38:00.000Z""",e7d581df.c5a93,BOARD Aircraft,Terminal 1,A6
"""2018-06-08T05:43:00.000Z""",50da6a1d.1f93a4,Passport Control,Border-Control Booth 1,
"""2018-06-08T05:57:00.000Z""",50da6a1d.1f93a4,LEAVE Duty Free Area,Terminal 1,
"""2018-06-08T06:57:00.000Z""",50da6a1d.1f93a4,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-06-08T08:17:00.000Z""",50da6a1d.1f93a4,LEAVE Dining Area,Terminal 1,
"""2018-06-08T08:29:00.000Z""",50da6a1d.1f93a4,ENTER Bording Gate Area,Terminal 1,A4
"""2018-06-08T07:11:00.000Z""",50da6a1d.1f93a4,LEAVE Duty Free Area,Terminal 1,
"""2018-06-08T06:07:00.000Z""",50da6a1d.1f93a4,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-06-08T07:27:00.000Z""",50da6a1d.1f93a4,ENTER Dining Area,Terminal 1,
"""2018-06-08T09:09:00.000Z""",50da6a1d.1f93a4,BOARD Aircraft,Terminal 1,A4
"""2018-06-08T07:03:00.000Z""",50da6a1d.1f93a4,ENTER Duty Free Area,Terminal 1,
"""2018-06-08T05:49:00.000Z""",50da6a1d.1f93a4,ENTER Duty Free Area,Terminal 1,
"""2018-06-04T04:56:00.000Z""",9af9e01b.c2438,ENTER Bording Gate Area,Terminal 1,A6
"""2018-06-04T05:36:00.000Z""",9af9e01b.c2438,BOARD Aircraft,Terminal 1,A6
"""2018-09-18T10:08:00.000Z""",ba3ec994.7ed978,Passport Control,Border-Control Booth 1,
"""2018-09-18T10:15:00.000Z""",ba3ec994.7ed978,LEAVE Duty Free Area,Terminal 1,
"""2018-09-18T10:45:00.000Z""",ba3ec994.7ed978,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-09-18T11:25:00.000Z""",ba3ec994.7ed978,LEAVE Dining Area,Terminal 1,
"""2018-09-18T11:31:00.000Z""",ba3ec994.7ed978,ENTER Bording Gate Area,Terminal 1,B10
"""2018-09-18T10:52:00.000Z""",ba3ec994.7ed978,LEAVE Duty Free Area,Terminal 1,
"""2018-09-18T10:20:00.000Z""",ba3ec994.7ed978,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-09-18T11:00:00.000Z""",ba3ec994.7ed978,ENTER Dining Area,Terminal 1,
"""2018-09-18T11:51:00.000Z""",ba3ec994.7ed978,BOARD Aircraft,Terminal 1,B10
"""2018-09-18T10:48:00.000Z""",ba3ec994.7ed978,ENTER Duty Free Area,Terminal 1,
"""2018-09-18T10:11:00.000Z""",ba3ec994.7ed978,ENTER Duty Free Area,Terminal 1,
"""2018-11-05T18:13:00.000Z""",92c0975d.685658,ENTER Bording Gate Area,Terminal 1,B7
"""2018-11-05T19:13:00.000Z""",92c0975d.685658,BOARD Aircraft,Terminal 1,B7
"""2018-10-01T05:29:00.000Z""",67e137dd.e0b658,LEAVE Dining Area,Terminal 1,
"""2018-10-01T05:41:00.000Z""",67e137dd.e0b658,ENTER Bording Gate Area,Terminal 1,A14
"""2018-10-01T04:39:00.000Z""",67e137dd.e0b658,ENTER Dining Area,Terminal 1,
"""2018-10-01T06:21:00.000Z""",67e137dd.e0b658,BOARD Aircraft,Terminal 1,A14
"""2018-04-04T19:11:00.000Z""",6321ef13.799ca,LEAVE Dining Area,Terminal 1,
"""2018-04-04T19:29:00.000Z""",6321ef13.799ca,ENTER Bording Gate Area,Terminal 1,B19
"""2018-04-04T17:56:00.000Z""",6321ef13.799ca,ENTER Dining Area,Terminal 1,
"""2018-04-04T20:29:00.000Z""",6321ef13.799ca,BOARD Aircraft,Terminal 1,B19
"""2018-12-04T20:47:00.000Z""",80c0be9.5a2c84,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-04T21:08:00.000Z""",80c0be9.5a2c84,LEAVE Duty Free Area,Terminal 1,
"""2018-12-04T22:47:00.000Z""",80c0be9.5a2c84,LEAVE Dining Area,Terminal 1,
"""2018-12-04T23:05:00.000Z""",80c0be9.5a2c84,ENTER Bording Gate Area,Terminal 1,A8
"""2018-12-04T19:32:00.000Z""",80c0be9.5a2c84,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-04T20:56:00.000Z""",80c0be9.5a2c84,ENTER Duty Free Area,Terminal 1,
"""2018-12-04T21:32:00.000Z""",80c0be9.5a2c84,ENTER Dining Area,Terminal 1,
"""2018-12-05T00:05:00.000Z""",80c0be9.5a2c84,BOARD Aircraft,Terminal 1,A8
"""2018-04-10T06:34:00.000Z""",c9003995.adae08,ENTER Bording Gate Area,Terminal 1,B19
"""2018-04-10T07:14:00.000Z""",c9003995.adae08,BOARD Aircraft,Terminal 1,B19
"""2018-02-23T10:18:00.000Z""",f257436c.f1296,ENTER Bording Gate Area,Terminal 1,B14
"""2018-02-23T11:18:00.000Z""",f257436c.f1296,BOARD Aircraft,Terminal 1,B14
"""2018-04-28T14:46:00.000Z""",2656c369.8087cc,Passport Control,Border-Control Booth 1,
"""2018-04-28T15:00:00.000Z""",2656c369.8087cc,LEAVE Duty Free Area,Terminal 1,
"""2018-04-28T16:00:00.000Z""",2656c369.8087cc,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-04-28T16:26:00.000Z""",2656c369.8087cc,ENTER Bording Gate Area,Terminal 1,B7
"""2018-04-28T16:14:00.000Z""",2656c369.8087cc,LEAVE Duty Free Area,Terminal 1,
"""2018-04-28T15:10:00.000Z""",2656c369.8087cc,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-04-28T17:06:00.000Z""",2656c369.8087cc,BOARD Aircraft,Terminal 1,B7
"""2018-04-28T16:06:00.000Z""",2656c369.8087cc,ENTER Duty Free Area,Terminal 1,
"""2018-04-28T14:52:00.000Z""",2656c369.8087cc,ENTER Duty Free Area,Terminal 1,
"""2018-11-12T17:13:00.000Z""",6237ba28.3f0424,LEAVE Dining Area,Terminal 1,
"""2018-11-12T17:25:00.000Z""",6237ba28.3f0424,ENTER Bording Gate Area,Terminal 1,B3
"""2018-11-12T16:23:00.000Z""",6237ba28.3f0424,ENTER Dining Area,Terminal 1,
"""2018-11-12T18:05:00.000Z""",6237ba28.3f0424,BOARD Aircraft,Terminal 1,B3
"""2018-04-17T15:13:00.000Z""",516f45e1.778e1c,ENTER Bording Gate Area,Terminal 1,B9
"""2018-04-17T15:53:00.000Z""",516f45e1.778e1c,BOARD Aircraft,Terminal 1,B9
"""2018-07-08T15:57:00.000Z""",5600e285.ee99bc,LEAVE Dining Area,Terminal 1,
"""2018-07-08T16:09:00.000Z""",5600e285.ee99bc,ENTER Bording Gate Area,Terminal 1,B17
"""2018-07-08T15:07:00.000Z""",5600e285.ee99bc,ENTER Dining Area,Terminal 1,
"""2018-07-08T16:49:00.000Z""",5600e285.ee99bc,BOARD Aircraft,Terminal 1,B17
"""2018-02-28T11:09:00.000Z""",815ac38.218a14,ENTER Bording Gate Area,Terminal 1,B16
"""2018-02-28T12:09:00.000Z""",815ac38.218a14,BOARD Aircraft,Terminal 1,B16
"""2018-04-30T09:51:00.000Z""",4db45857.4be818,LEAVE Dining Area,Terminal 1,
"""2018-04-30T09:57:00.000Z""",4db45857.4be818,ENTER Bording Gate Area,Terminal 1,B13
"""2018-04-30T09:26:00.000Z""",4db45857.4be818,ENTER Dining Area,Terminal 1,
"""2018-04-30T10:17:00.000Z""",4db45857.4be818,BOARD Aircraft,Terminal 1,B13
"""2018-06-01T16:56:00.000Z""",e37ef2ed.ebf9c,LEAVE Duty Free Area,Terminal 1,
"""2018-06-01T18:35:00.000Z""",e37ef2ed.ebf9c,LEAVE Dining Area,Terminal 1,
"""2018-06-01T18:53:00.000Z""",e37ef2ed.ebf9c,ENTER Bording Gate Area,Terminal 1,B9
"""2018-06-01T16:44:00.000Z""",e37ef2ed.ebf9c,ENTER Duty Free Area,Terminal 1,
"""2018-06-01T17:20:00.000Z""",e37ef2ed.ebf9c,ENTER Dining Area,Terminal 1,
"""2018-06-01T19:53:00.000Z""",e37ef2ed.ebf9c,BOARD Aircraft,Terminal 1,B9
"""2018-03-05T11:38:00.000Z""",2a0f8b5f.bc88d4,Passport Control,Border-Control Booth 1,
"""2018-03-05T12:11:00.000Z""",2a0f8b5f.bc88d4,LEAVE Dining Area,Terminal 1,
"""2018-03-05T12:17:00.000Z""",2a0f8b5f.bc88d4,ENTER Bording Gate Area,Terminal 1,B11
"""2018-03-05T11:46:00.000Z""",2a0f8b5f.bc88d4,ENTER Dining Area,Terminal 1,
"""2018-03-05T12:37:00.000Z""",2a0f8b5f.bc88d4,BOARD Aircraft,Terminal 1,B11
"""2018-05-01T10:10:00.000Z""",247994b0.f0675c,Passport Control,Border-Control Booth 1,
"""2018-05-01T10:43:00.000Z""",247994b0.f0675c,LEAVE Dining Area,Terminal 1,
"""2018-05-01T10:49:00.000Z""",247994b0.f0675c,ENTER Bording Gate Area,Terminal 1,B16
"""2018-05-01T10:18:00.000Z""",247994b0.f0675c,ENTER Dining Area,Terminal 1,
"""2018-05-01T11:09:00.000Z""",247994b0.f0675c,BOARD Aircraft,Terminal 1,B16
"""2018-12-17T09:25:00.000Z""",697dff9f.a6ad5,Passport Control,Border-Control Booth 1,
"""2018-12-17T09:46:00.000Z""",697dff9f.a6ad5,LEAVE Duty Free Area,Terminal 1,
"""2018-12-17T11:25:00.000Z""",697dff9f.a6ad5,LEAVE Dining Area,Terminal 1,
"""2018-12-17T11:43:00.000Z""",697dff9f.a6ad5,ENTER Bording Gate Area,Terminal 1,B13
"""2018-12-17T09:34:00.000Z""",697dff9f.a6ad5,ENTER Duty Free Area,Terminal 1,
"""2018-12-17T10:10:00.000Z""",697dff9f.a6ad5,ENTER Dining Area,Terminal 1,
"""2018-12-17T12:43:00.000Z""",697dff9f.a6ad5,BOARD Aircraft,Terminal 1,B13
"""2018-10-09T09:36:00.000Z""",9b305ab6.0a0818,LEAVE Dining Area,Terminal 1,
"""2018-10-09T09:54:00.000Z""",9b305ab6.0a0818,ENTER Bording Gate Area,Terminal 1,B7
"""2018-10-09T08:21:00.000Z""",9b305ab6.0a0818,ENTER Dining Area,Terminal 1,
"""2018-10-09T10:54:00.000Z""",9b305ab6.0a0818,BOARD Aircraft,Terminal 1,B7
"""2018-12-17T15:37:00.000Z""",f564f27e.8e0bb,LEAVE Duty Free Area,Terminal 1,
"""2018-12-17T16:37:00.000Z""",f564f27e.8e0bb,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-17T17:03:00.000Z""",f564f27e.8e0bb,ENTER Bording Gate Area,Terminal 1,B8
"""2018-12-17T16:51:00.000Z""",f564f27e.8e0bb,LEAVE Duty Free Area,Terminal 1,
"""2018-12-17T15:47:00.000Z""",f564f27e.8e0bb,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-17T17:43:00.000Z""",f564f27e.8e0bb,BOARD Aircraft,Terminal 1,B8
"""2018-12-17T16:43:00.000Z""",f564f27e.8e0bb,ENTER Duty Free Area,Terminal 1,
"""2018-12-17T15:29:00.000Z""",f564f27e.8e0bb,ENTER Duty Free Area,Terminal 1,
"""2018-11-14T11:10:00.000Z""",560a6bf8.de6e24,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-14T11:43:00.000Z""",560a6bf8.de6e24,LEAVE Dining Area,Terminal 1,
"""2018-11-14T11:49:00.000Z""",560a6bf8.de6e24,ENTER Bording Gate Area,Terminal 1,A9
"""2018-11-14T10:45:00.000Z""",560a6bf8.de6e24,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-14T11:18:00.000Z""",560a6bf8.de6e24,ENTER Dining Area,Terminal 1,
"""2018-11-14T12:09:00.000Z""",560a6bf8.de6e24,BOARD Aircraft,Terminal 1,A9
"""2018-09-09T16:20:00.000Z""",1c2d5082.e1f15f,Passport Control,Border-Control Booth 1,
"""2018-09-09T17:59:00.000Z""",1c2d5082.e1f15f,LEAVE Dining Area,Terminal 1,
"""2018-09-09T18:17:00.000Z""",1c2d5082.e1f15f,ENTER Bording Gate Area,Terminal 1,A13
"""2018-09-09T16:44:00.000Z""",1c2d5082.e1f15f,ENTER Dining Area,Terminal 1,
"""2018-09-09T19:17:00.000Z""",1c2d5082.e1f15f,BOARD Aircraft,Terminal 1,A13
"""2018-11-09T08:22:00.000Z""",e7977c44.d9b5a,LEAVE Dining Area,Terminal 1,
"""2018-11-09T08:34:00.000Z""",e7977c44.d9b5a,ENTER Bording Gate Area,Terminal 1,B12
"""2018-11-09T07:32:00.000Z""",e7977c44.d9b5a,ENTER Dining Area,Terminal 1,
"""2018-11-09T09:14:00.000Z""",e7977c44.d9b5a,BOARD Aircraft,Terminal 1,B12
"""2018-08-19T10:23:00.000Z""",3c66c4f2.40f25c,LEAVE Dining Area,Terminal 1,
"""2018-08-19T10:29:00.000Z""",3c66c4f2.40f25c,ENTER Bording Gate Area,Terminal 1,B16
"""2018-08-19T09:58:00.000Z""",3c66c4f2.40f25c,ENTER Dining Area,Terminal 1,
"""2018-08-19T10:49:00.000Z""",3c66c4f2.40f25c,BOARD Aircraft,Terminal 1,B16
"""2018-12-06T16:45:00.000Z""",ccd0e718.0c0728,Passport Control,Border-Control Booth 1,
