_time,msg_id,STEP,LOCATION,GATE
"""2018-09-25T11:25:00.000Z""",50099928.1770a8,ENTER Check-In Area,Terminal 1,
"""2018-11-20T18:07:00.000Z""",3a1ee950.be9dd6,ENTER Departure Hall,Terminal 1,
"""2018-11-20T18:40:00.000Z""",3a1ee950.be9dd6,LEAVE Check-In Area,Terminal 1,
"""2018-11-20T18:22:00.000Z""",3a1ee950.be9dd6,ENTER Check-In Area,Terminal 1,
"""2018-05-23T14:30:00.000Z""",fe13d0d6.9b0a3,ENTER Departure Hall,Terminal 1,
"""2018-05-23T14:52:00.000Z""",fe13d0d6.9b0a3,LEAVE Check-In Area,Terminal 1,
"""2018-05-23T14:40:00.000Z""",fe13d0d6.9b0a3,ENTER Check-In Area,Terminal 1,
"""2018-09-21T08:08:00.000Z""",88fd6c47.26353,ENTER Departure Hall,Terminal 1,
"""2018-09-21T08:38:00.000Z""",88fd6c47.26353,LEAVING Departure Hall,Terminal 1,
"""2018-07-14T17:12:00.000Z""",99937606.de8a88,ENTER Departure Hall,Terminal 1,
"""2018-07-14T17:42:00.000Z""",99937606.de8a88,LEAVING Departure Hall,Terminal 1,
"""2018-05-05T04:49:00.000Z""",130aa3fd.ac7b5c,ENTER Departure Hall,Terminal 1,
"""2018-05-05T05:09:00.000Z""",130aa3fd.ac7b5c,LEAVING Departure Hall,Terminal 1,
"""2018-05-19T05:55:00.000Z""",e59cf8e7.ac54b8,ENTER Departure Hall,Terminal 1,
"""2018-10-20T03:40:00.000Z""",c4fc99ab.0ee828,ENTER Departure Hall,Terminal 1,
"""2018-10-20T04:02:00.000Z""",c4fc99ab.0ee828,LEAVE Check-In Area,Terminal 1,
"""2018-10-20T03:50:00.000Z""",c4fc99ab.0ee828,ENTER Check-In Area,Terminal 1,
"""2018-09-16T14:08:00.000Z""",95bb3ab3.de93e8,ENTER Departure Hall,Terminal 1,
"""2018-09-16T14:28:00.000Z""",95bb3ab3.de93e8,LEAVING Departure Hall,Terminal 1,
"""2018-09-26T03:38:00.000Z""",b352de46.695be,ENTER Departure Hall,Terminal 1,
"""2018-09-26T03:54:00.000Z""",b352de46.695be,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-26T03:48:00.000Z""",b352de46.695be,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-17T06:15:00.000Z""",b5179d2a.98475,ENTER Departure Hall,Terminal 1,
"""2018-10-17T06:39:00.000Z""",b5179d2a.98475,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-17T06:30:00.000Z""",b5179d2a.98475,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-21T06:35:00.000Z""",d9d104ae.a8c808,ENTER Departure Hall,Terminal 1,
"""2018-07-21T07:08:00.000Z""",d9d104ae.a8c808,LEAVE Check-In Area,Terminal 1,
"""2018-07-21T06:50:00.000Z""",d9d104ae.a8c808,ENTER Check-In Area,Terminal 1,
"""2018-02-11T14:00:00.000Z""",3abc1233.9a12de,ENTER Departure Hall,Terminal 1,
"""2018-02-11T14:22:00.000Z""",3abc1233.9a12de,LEAVE Check-In Area,Terminal 1,
"""2018-02-11T14:10:00.000Z""",3abc1233.9a12de,ENTER Check-In Area,Terminal 1,
"""2018-03-18T13:42:00.000Z""",228e2780.9510d8,ENTER Departure Hall,Terminal 1,
"""2018-03-18T14:02:00.000Z""",228e2780.9510d8,LEAVING Departure Hall,Terminal 1,
"""2018-08-02T10:34:00.000Z""",f47503e7.e7fd8,ENTER Departure Hall,Terminal 1,
"""2018-08-02T10:44:00.000Z""",f47503e7.e7fd8,LEAVING Departure Hall,Terminal 1,
"""2018-12-06T05:34:00.000Z""",d5aedc00.7cf54,ENTER Departure Hall,Terminal 1,
"""2018-12-06T05:54:00.000Z""",d5aedc00.7cf54,LEAVING Departure Hall,Terminal 1,
"""2018-04-15T16:16:00.000Z""",ba0c15d5.63d098,ENTER Departure Hall,Terminal 1,
"""2018-04-15T16:46:00.000Z""",ba0c15d5.63d098,LEAVING Departure Hall,Terminal 1,
"""2018-03-25T08:49:00.000Z""",3faa7472.ce321c,ENTER Departure Hall,Terminal 1,
"""2018-03-25T09:13:00.000Z""",3faa7472.ce321c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-25T09:04:00.000Z""",3faa7472.ce321c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-29T06:55:00.000Z""",213d36d3.3b5e2a,ENTER Departure Hall,Terminal 1,
"""2018-05-29T07:19:00.000Z""",213d36d3.3b5e2a,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-29T07:10:00.000Z""",213d36d3.3b5e2a,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-28T16:34:00.000Z""",7fe22048.6b137,ENTER Departure Hall,Terminal 1,
"""2018-03-05T06:45:00.000Z""",71a463e7.722c0c,ENTER Departure Hall,Terminal 1,
"""2018-03-05T07:07:00.000Z""",71a463e7.722c0c,LEAVE Check-In Area,Terminal 1,
"""2018-03-05T06:55:00.000Z""",71a463e7.722c0c,ENTER Check-In Area,Terminal 1,
"""2018-07-10T03:44:00.000Z""",540e993c.d01688,ENTER Departure Hall,Terminal 1,
"""2018-07-10T04:06:00.000Z""",540e993c.d01688,LEAVE Check-In Area,Terminal 1,
"""2018-07-10T03:54:00.000Z""",540e993c.d01688,ENTER Check-In Area,Terminal 1,
"""2018-09-22T17:39:00.000Z""",18dbce53.0e3922,ENTER Departure Hall,Terminal 1,
"""2018-09-22T18:03:00.000Z""",18dbce53.0e3922,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-22T17:54:00.000Z""",18dbce53.0e3922,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-14T12:51:00.000Z""",265325ca.7a115a,ENTER Departure Hall,Terminal 1,
"""2018-10-19T05:09:00.000Z""",b2474340.67fef,ENTER Departure Hall,Terminal 1,
"""2018-10-10T17:19:00.000Z""",3263cd31.3a8a72,ENTER Departure Hall,Terminal 1,
"""2018-10-10T17:52:00.000Z""",3263cd31.3a8a72,LEAVE Check-In Area,Terminal 1,
"""2018-10-10T17:34:00.000Z""",3263cd31.3a8a72,ENTER Check-In Area,Terminal 1,
"""2018-06-05T14:54:00.000Z""",841badf3.83d5a,ENTER Departure Hall,Terminal 1,
"""2018-06-05T15:14:00.000Z""",841badf3.83d5a,LEAVING Departure Hall,Terminal 1,
"""2018-11-15T06:14:00.000Z""",a19ecb50.104fe8,ENTER Departure Hall,Terminal 1,
"""2018-07-25T07:41:00.000Z""",6c27dc5a.695bd4,ENTER Departure Hall,Terminal 1,
"""2018-05-17T06:28:00.000Z""",3901bad8.bbea86,ENTER Departure Hall,Terminal 1,
"""2018-05-17T07:01:00.000Z""",3901bad8.bbea86,LEAVE Check-In Area,Terminal 1,
"""2018-05-17T06:43:00.000Z""",3901bad8.bbea86,ENTER Check-In Area,Terminal 1,
"""2018-03-03T15:15:00.000Z""",7e6233a5.38b8fc,ENTER Departure Hall,Terminal 1,
"""2018-03-03T15:31:00.000Z""",7e6233a5.38b8fc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-03T15:25:00.000Z""",7e6233a5.38b8fc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-04T05:05:00.000Z""",4a7435fc.fccbdc,ENTER Departure Hall,Terminal 1,
"""2018-04-04T05:21:00.000Z""",4a7435fc.fccbdc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-04T05:15:00.000Z""",4a7435fc.fccbdc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-05T14:41:00.000Z""",7580d375.11379c,ENTER Departure Hall,Terminal 1,
"""2018-12-05T14:57:00.000Z""",7580d375.11379c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-05T14:51:00.000Z""",7580d375.11379c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-08T15:25:00.000Z""",13bae056.abfc4,ENTER Departure Hall,Terminal 1,
"""2018-08-21T17:46:00.000Z""",908c5c1b.fa6a2,ENTER Departure Hall,Terminal 1,
"""2018-03-10T06:24:00.000Z""",a19a3e74.5cb0e,ENTER Departure Hall,Terminal 1,
"""2018-04-29T13:53:00.000Z""",8c3a62f1.5cccf,ENTER Departure Hall,Terminal 1,
"""2018-09-11T09:47:00.000Z""",1776556.b5cbfab,ENTER Departure Hall,Terminal 1,
"""2018-06-22T13:38:00.000Z""",49b03e52.0e3ca,ENTER Departure Hall,Terminal 1,
"""2018-06-22T14:00:00.000Z""",49b03e52.0e3ca,LEAVE Check-In Area,Terminal 1,
"""2018-06-22T13:48:00.000Z""",49b03e52.0e3ca,ENTER Check-In Area,Terminal 1,
"""2018-12-22T13:09:00.000Z""",311a214f.8ff02e,ENTER Departure Hall,Terminal 1,
"""2018-12-22T13:29:00.000Z""",311a214f.8ff02e,LEAVING Departure Hall,Terminal 1,
"""2018-12-02T07:45:00.000Z""",e6e291fe.da3b7,ENTER Departure Hall,Terminal 1,
"""2018-12-02T08:09:00.000Z""",e6e291fe.da3b7,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-02T08:00:00.000Z""",e6e291fe.da3b7,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-18T15:01:00.000Z""",a685899b.e59548,ENTER Departure Hall,Terminal 1,
"""2018-03-18T15:17:00.000Z""",a685899b.e59548,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-18T15:11:00.000Z""",a685899b.e59548,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-28T09:26:00.000Z""",dad2a9e6.845248,ENTER Departure Hall,Terminal 1,
"""2018-06-08T10:10:00.000Z""",2e733df3.a4dd32,ENTER Departure Hall,Terminal 1,
"""2018-06-08T10:21:00.000Z""",2e733df3.a4dd32,LEAVE Check-In Area,Terminal 1,
"""2018-06-08T10:15:00.000Z""",2e733df3.a4dd32,ENTER Check-In Area,Terminal 1,
"""2018-06-05T11:17:00.000Z""",6dde4809.b55aa8,ENTER Departure Hall,Terminal 1,
"""2018-06-05T11:28:00.000Z""",6dde4809.b55aa8,LEAVE Check-In Area,Terminal 1,
"""2018-06-05T11:22:00.000Z""",6dde4809.b55aa8,ENTER Check-In Area,Terminal 1,
"""2018-08-25T10:51:00.000Z""",c0da52fe.baef8,ENTER Departure Hall,Terminal 1,
"""2018-08-25T11:02:00.000Z""",c0da52fe.baef8,LEAVE Check-In Area,Terminal 1,
"""2018-08-25T10:56:00.000Z""",c0da52fe.baef8,ENTER Check-In Area,Terminal 1,
"""2018-09-23T04:26:00.000Z""",a02eee57.b911f,ENTER Departure Hall,Terminal 1,
"""2018-09-23T04:48:00.000Z""",a02eee57.b911f,LEAVE Check-In Area,Terminal 1,
"""2018-09-23T04:36:00.000Z""",a02eee57.b911f,ENTER Check-In Area,Terminal 1,
"""2018-08-02T12:57:00.000Z""",b7da9a44.759fa8,ENTER Departure Hall,Terminal 1,
"""2018-08-02T13:17:00.000Z""",b7da9a44.759fa8,LEAVING Departure Hall,Terminal 1,
"""2018-06-04T10:08:00.000Z""",9c3f0f05.eb57d,ENTER Departure Hall,Terminal 1,
"""2018-07-01T05:26:00.000Z""",6d020eeb.1f272,ENTER Departure Hall,Terminal 1,
"""2018-06-04T05:12:00.000Z""",ea829409.742fe8,ENTER Departure Hall,Terminal 1,
"""2018-06-15T03:21:00.000Z""",bb9b437d.0c335,ENTER Departure Hall,Terminal 1,
"""2018-02-07T05:41:00.000Z""",4ac0cced.d18464,ENTER Departure Hall,Terminal 1,
"""2018-07-05T03:50:00.000Z""",85559416.ac2ad8,ENTER Departure Hall,Terminal 1,
"""2018-07-05T04:06:00.000Z""",85559416.ac2ad8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-05T04:00:00.000Z""",85559416.ac2ad8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-05T09:29:00.000Z""",87d7f75a.1044a8,ENTER Departure Hall,Terminal 1,
"""2018-09-05T09:37:00.000Z""",87d7f75a.1044a8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-05T09:34:00.000Z""",87d7f75a.1044a8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-25T09:26:00.000Z""",ad94dad0.c81938,ENTER Departure Hall,Terminal 1,
"""2018-07-26T09:10:00.000Z""",e3344c95.b6dfa,ENTER Departure Hall,Terminal 1,
"""2018-12-06T04:39:00.000Z""",5d8d2035.5aa38,ENTER Departure Hall,Terminal 1,
"""2018-07-22T12:44:00.000Z""",7e14a03c.276a1,ENTER Departure Hall,Terminal 1,
"""2018-12-17T14:49:00.000Z""",82edc337.d138a,ENTER Departure Hall,Terminal 1,
"""2018-02-25T06:13:00.000Z""",ea528043.bdf33,ENTER Departure Hall,Terminal 1,
"""2018-02-25T06:35:00.000Z""",ea528043.bdf33,LEAVE Check-In Area,Terminal 1,
"""2018-02-25T06:23:00.000Z""",ea528043.bdf33,ENTER Check-In Area,Terminal 1,
"""2018-11-25T07:08:00.000Z""",97d8fc31.4ac45,ENTER Departure Hall,Terminal 1,
"""2018-11-25T07:32:00.000Z""",97d8fc31.4ac45,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-25T07:23:00.000Z""",97d8fc31.4ac45,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-14T13:31:00.000Z""",cb27ffbf.e4844,ENTER Departure Hall,Terminal 1,
"""2018-10-18T09:52:00.000Z""",d4487cc9.10277,ENTER Departure Hall,Terminal 1,
"""2018-10-18T10:03:00.000Z""",d4487cc9.10277,LEAVE Check-In Area,Terminal 1,
"""2018-10-18T09:57:00.000Z""",d4487cc9.10277,ENTER Check-In Area,Terminal 1,
"""2018-03-23T15:16:00.000Z""",bf5e5930.84de48,ENTER Departure Hall,Terminal 1,
"""2018-11-25T16:54:00.000Z""",74d4d8f4.464668,ENTER Departure Hall,Terminal 1,
"""2018-08-14T09:04:00.000Z""",66f93095.d84f7,ENTER Departure Hall,Terminal 1,
"""2018-08-14T09:15:00.000Z""",66f93095.d84f7,LEAVE Check-In Area,Terminal 1,
"""2018-08-14T09:09:00.000Z""",66f93095.d84f7,ENTER Check-In Area,Terminal 1,
"""2018-11-14T07:25:00.000Z""",ba9fd689.a35f28,ENTER Departure Hall,Terminal 1,
"""2018-08-30T15:49:00.000Z""",a92d5461.1053f8,ENTER Departure Hall,Terminal 1,
"""2018-05-03T14:43:00.000Z""",2506517e.59f1fe,ENTER Departure Hall,Terminal 1,
"""2018-05-03T15:05:00.000Z""",2506517e.59f1fe,LEAVE Check-In Area,Terminal 1,
"""2018-05-03T14:53:00.000Z""",2506517e.59f1fe,ENTER Check-In Area,Terminal 1,
"""2018-04-22T06:13:00.000Z""",177d5947.017577,ENTER Departure Hall,Terminal 1,
"""2018-12-04T05:51:00.000Z""",b2a80e84.8f576,ENTER Departure Hall,Terminal 1,
"""2018-06-10T08:54:00.000Z""",3381fcb3.45f9e4,ENTER Departure Hall,Terminal 1,
"""2018-06-10T09:27:00.000Z""",3381fcb3.45f9e4,LEAVE Check-In Area,Terminal 1,
"""2018-06-10T09:09:00.000Z""",3381fcb3.45f9e4,ENTER Check-In Area,Terminal 1,
"""2018-02-17T13:51:00.000Z""",a93a898b.d3c978,ENTER Departure Hall,Terminal 1,
"""2018-02-17T14:07:00.000Z""",a93a898b.d3c978,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-17T14:01:00.000Z""",a93a898b.d3c978,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-14T06:37:00.000Z""",7d786315.4fabac,ENTER Departure Hall,Terminal 1,
"""2018-07-26T03:23:00.000Z""",f40035cc.04c518,ENTER Departure Hall,Terminal 1,
"""2018-07-26T03:45:00.000Z""",f40035cc.04c518,LEAVE Check-In Area,Terminal 1,
"""2018-07-26T03:33:00.000Z""",f40035cc.04c518,ENTER Check-In Area,Terminal 1,
"""2018-09-29T13:15:00.000Z""",eff30d0.24820f,ENTER Departure Hall,Terminal 1,
"""2018-09-29T13:37:00.000Z""",eff30d0.24820f,LEAVE Check-In Area,Terminal 1,
"""2018-09-29T13:25:00.000Z""",eff30d0.24820f,ENTER Check-In Area,Terminal 1,
"""2018-09-21T04:23:00.000Z""",4bb68152.6e58e,ENTER Departure Hall,Terminal 1,
"""2018-09-21T04:45:00.000Z""",4bb68152.6e58e,LEAVE Check-In Area,Terminal 1,
"""2018-09-21T04:33:00.000Z""",4bb68152.6e58e,ENTER Check-In Area,Terminal 1,
"""2018-09-23T05:49:00.000Z""",5566280a.759e88,ENTER Departure Hall,Terminal 1,
"""2018-09-23T06:05:00.000Z""",5566280a.759e88,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-23T05:59:00.000Z""",5566280a.759e88,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-26T04:33:00.000Z""",ee47c9d6.71a188,ENTER Departure Hall,Terminal 1,
"""2018-05-02T03:10:00.000Z""",852873e1.020ed,ENTER Departure Hall,Terminal 1,
"""2018-05-02T03:32:00.000Z""",852873e1.020ed,LEAVE Check-In Area,Terminal 1,
"""2018-05-02T03:20:00.000Z""",852873e1.020ed,ENTER Check-In Area,Terminal 1,
"""2018-07-13T09:13:00.000Z""",e6a74093.cc9f1,ENTER Departure Hall,Terminal 1,
"""2018-07-13T09:21:00.000Z""",e6a74093.cc9f1,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-13T09:18:00.000Z""",e6a74093.cc9f1,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-07T17:07:00.000Z""",ec69e680.d70cf8,ENTER Departure Hall,Terminal 1,
"""2018-02-10T17:43:00.000Z""",aa91d644.79b518,ENTER Departure Hall,Terminal 1,
"""2018-09-19T16:41:00.000Z""",22049639.c5741a,ENTER Departure Hall,Terminal 1,
"""2018-09-19T17:14:00.000Z""",22049639.c5741a,LEAVE Check-In Area,Terminal 1,
"""2018-09-19T16:56:00.000Z""",22049639.c5741a,ENTER Check-In Area,Terminal 1,
"""2018-12-13T09:57:00.000Z""",c36138f1.d16368,ENTER Departure Hall,Terminal 1,
"""2018-09-06T12:47:00.000Z""",b86453cf.85d09,ENTER Departure Hall,Terminal 1,
"""2018-08-18T03:19:00.000Z""",b38aaeb1.98ca5,ENTER Departure Hall,Terminal 1,
"""2018-12-17T16:50:00.000Z""",a03b0a72.8303c8,ENTER Departure Hall,Terminal 1,
"""2018-12-17T17:23:00.000Z""",a03b0a72.8303c8,LEAVE Check-In Area,Terminal 1,
"""2018-12-17T17:05:00.000Z""",a03b0a72.8303c8,ENTER Check-In Area,Terminal 1,
"""2018-03-24T17:53:00.000Z""",a83e2c8d.864f2,ENTER Departure Hall,Terminal 1,
"""2018-03-24T18:26:00.000Z""",a83e2c8d.864f2,LEAVE Check-In Area,Terminal 1,
"""2018-03-24T18:08:00.000Z""",a83e2c8d.864f2,ENTER Check-In Area,Terminal 1,
"""2018-12-14T12:16:00.000Z""",7b8ba05f.948af,ENTER Departure Hall,Terminal 1,
"""2018-12-14T12:26:00.000Z""",7b8ba05f.948af,LEAVING Departure Hall,Terminal 1,
"""2018-11-30T07:57:00.000Z""",3bcf8711.324ae8,ENTER Departure Hall,Terminal 1,
"""2018-11-30T08:21:00.000Z""",3bcf8711.324ae8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-30T08:12:00.000Z""",3bcf8711.324ae8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-05T13:12:00.000Z""",e7efda99.e11fa8,ENTER Departure Hall,Terminal 1,
"""2018-02-05T13:28:00.000Z""",e7efda99.e11fa8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-05T13:22:00.000Z""",e7efda99.e11fa8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-27T08:08:00.000Z""",fbc4ffa3.2d8b2,ENTER Departure Hall,Terminal 1,
"""2018-06-30T09:37:00.000Z""",7f40f32c.03cecc,ENTER Departure Hall,Terminal 1,
"""2018-06-14T15:39:00.000Z""",ffb33503.475c08,ENTER Departure Hall,Terminal 1,
"""2018-06-14T16:12:00.000Z""",ffb33503.475c08,LEAVE Check-In Area,Terminal 1,
"""2018-06-14T15:54:00.000Z""",ffb33503.475c08,ENTER Check-In Area,Terminal 1,
"""2018-09-28T11:36:00.000Z""",6025c047.4f57a,ENTER Departure Hall,Terminal 1,
"""2018-09-28T11:47:00.000Z""",6025c047.4f57a,LEAVE Check-In Area,Terminal 1,
"""2018-09-28T11:41:00.000Z""",6025c047.4f57a,ENTER Check-In Area,Terminal 1,
"""2018-10-14T14:57:00.000Z""",6b04d278.793adc,ENTER Departure Hall,Terminal 1,
"""2018-10-14T15:19:00.000Z""",6b04d278.793adc,LEAVE Check-In Area,Terminal 1,
"""2018-10-14T15:07:00.000Z""",6b04d278.793adc,ENTER Check-In Area,Terminal 1,
"""2018-10-17T04:58:00.000Z""",92b6d31a.e378d,ENTER Departure Hall,Terminal 1,
"""2018-12-04T10:44:00.000Z""",f5a77f9e.e0b7e,ENTER Departure Hall,Terminal 1,
"""2018-11-13T06:28:00.000Z""",4b436b8.1541a94,ENTER Departure Hall,Terminal 1,
"""2018-11-13T06:50:00.000Z""",4b436b8.1541a94,LEAVE Check-In Area,Terminal 1,
"""2018-11-13T06:38:00.000Z""",4b436b8.1541a94,ENTER Check-In Area,Terminal 1,
"""2018-10-28T13:10:00.000Z""",910fdcf6.35cb5,ENTER Departure Hall,Terminal 1,
"""2018-10-28T13:32:00.000Z""",910fdcf6.35cb5,LEAVE Check-In Area,Terminal 1,
"""2018-10-28T13:20:00.000Z""",910fdcf6.35cb5,ENTER Check-In Area,Terminal 1,
"""2018-11-20T08:16:00.000Z""",61012a06.9dfe04,ENTER Departure Hall,Terminal 1,
"""2018-11-20T08:49:00.000Z""",61012a06.9dfe04,LEAVE Check-In Area,Terminal 1,
"""2018-11-20T08:31:00.000Z""",61012a06.9dfe04,ENTER Check-In Area,Terminal 1,
"""2018-07-09T11:22:00.000Z""",83b38d0d.d3cdf,ENTER Departure Hall,Terminal 1,
"""2018-07-09T11:33:00.000Z""",83b38d0d.d3cdf,LEAVE Check-In Area,Terminal 1,
"""2018-07-09T11:27:00.000Z""",83b38d0d.d3cdf,ENTER Check-In Area,Terminal 1,
"""2018-02-18T17:13:00.000Z""",87bbd743.981f78,ENTER Departure Hall,Terminal 1,
"""2018-02-18T17:37:00.000Z""",87bbd743.981f78,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-18T17:28:00.000Z""",87bbd743.981f78,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-06T03:44:00.000Z""",58ca004.4143a,ENTER Departure Hall,Terminal 1,
"""2018-04-17T17:43:00.000Z""",35300092.4aba1,ENTER Departure Hall,Terminal 1,
"""2018-04-17T18:07:00.000Z""",35300092.4aba1,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-17T17:58:00.000Z""",35300092.4aba1,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-03T09:56:00.000Z""",4170e31a.77e7dc,ENTER Departure Hall,Terminal 1,
"""2018-09-03T10:06:00.000Z""",4170e31a.77e7dc,LEAVING Departure Hall,Terminal 1,
"""2018-02-22T13:49:00.000Z""",9ad3403.06237c,ENTER Departure Hall,Terminal 1,
"""2018-04-03T17:56:00.000Z""",912c4f90.2bc86,ENTER Departure Hall,Terminal 1,
"""2018-04-28T17:18:00.000Z""",5ae98bdd.887344,ENTER Departure Hall,Terminal 1,
"""2018-04-28T17:51:00.000Z""",5ae98bdd.887344,LEAVE Check-In Area,Terminal 1,
"""2018-04-28T17:33:00.000Z""",5ae98bdd.887344,ENTER Check-In Area,Terminal 1,
"""2018-12-14T04:03:00.000Z""",b5bfa238.be389,ENTER Departure Hall,Terminal 1,
"""2018-12-14T04:19:00.000Z""",b5bfa238.be389,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-14T04:13:00.000Z""",b5bfa238.be389,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-15T16:09:00.000Z""",1e27bf8f.c7e73,ENTER Departure Hall,Terminal 1,
"""2018-12-15T16:33:00.000Z""",1e27bf8f.c7e73,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-15T16:24:00.000Z""",1e27bf8f.c7e73,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-27T12:14:00.000Z""",f4a6c8e5.8e7498,ENTER Departure Hall,Terminal 1,
"""2018-02-27T12:22:00.000Z""",f4a6c8e5.8e7498,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-27T12:19:00.000Z""",f4a6c8e5.8e7498,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-14T04:16:00.000Z""",d63ea207.96ab3,ENTER Departure Hall,Terminal 1,
"""2018-05-18T17:24:00.000Z""",6899650d.64569c,ENTER Departure Hall,Terminal 1,
"""2018-05-18T17:57:00.000Z""",6899650d.64569c,LEAVE Check-In Area,Terminal 1,
"""2018-05-18T17:39:00.000Z""",6899650d.64569c,ENTER Check-In Area,Terminal 1,
"""2018-09-07T16:18:00.000Z""",12bb0afc.2b3205,ENTER Departure Hall,Terminal 1,
"""2018-09-07T16:51:00.000Z""",12bb0afc.2b3205,LEAVE Check-In Area,Terminal 1,
"""2018-09-07T16:33:00.000Z""",12bb0afc.2b3205,ENTER Check-In Area,Terminal 1,
"""2018-05-14T09:17:00.000Z""",ee44f067.2f04b,ENTER Departure Hall,Terminal 1,
"""2018-05-14T09:28:00.000Z""",ee44f067.2f04b,LEAVE Check-In Area,Terminal 1,
"""2018-05-14T09:22:00.000Z""",ee44f067.2f04b,ENTER Check-In Area,Terminal 1,
"""2018-02-17T14:34:00.000Z""",10999159.87cdef,ENTER Departure Hall,Terminal 1,
"""2018-02-17T14:54:00.000Z""",10999159.87cdef,LEAVING Departure Hall,Terminal 1,
"""2018-09-23T03:43:00.000Z""",29b45d5c.9e0e32,ENTER Departure Hall,Terminal 1,
"""2018-09-23T04:03:00.000Z""",29b45d5c.9e0e32,LEAVING Departure Hall,Terminal 1,
"""2018-03-14T08:06:00.000Z""",ad0c244.57cc7d8,ENTER Departure Hall,Terminal 1,
"""2018-05-02T08:24:00.000Z""",a35778a7.15e408,ENTER Departure Hall,Terminal 1,
"""2018-05-27T11:57:00.000Z""",483c8d5c.a49f94,ENTER Departure Hall,Terminal 1,
"""2018-05-27T12:07:00.000Z""",483c8d5c.a49f94,LEAVING Departure Hall,Terminal 1,
"""2018-08-03T03:21:00.000Z""",2dbaff08.37884,ENTER Departure Hall,Terminal 1,
"""2018-11-10T05:57:00.000Z""",7cc1a230.7315ec,ENTER Departure Hall,Terminal 1,
"""2018-11-10T06:19:00.000Z""",7cc1a230.7315ec,LEAVE Check-In Area,Terminal 1,
"""2018-11-10T06:07:00.000Z""",7cc1a230.7315ec,ENTER Check-In Area,Terminal 1,
"""2018-09-21T05:06:00.000Z""",1d3b2a5f.0be686,ENTER Departure Hall,Terminal 1,
"""2018-09-21T05:28:00.000Z""",1d3b2a5f.0be686,LEAVE Check-In Area,Terminal 1,
"""2018-09-21T05:16:00.000Z""",1d3b2a5f.0be686,ENTER Check-In Area,Terminal 1,
"""2018-02-28T08:33:00.000Z""",d2f5d429.ab4568,ENTER Departure Hall,Terminal 1,
"""2018-02-28T08:57:00.000Z""",d2f5d429.ab4568,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-28T08:48:00.000Z""",d2f5d429.ab4568,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-28T04:52:00.000Z""",58f3dbc9.a94b44,ENTER Departure Hall,Terminal 1,
"""2018-09-28T05:14:00.000Z""",58f3dbc9.a94b44,LEAVE Check-In Area,Terminal 1,
"""2018-09-28T05:02:00.000Z""",58f3dbc9.a94b44,ENTER Check-In Area,Terminal 1,
