_time,pax_id,STEP,LOCATION,GATE
"""2018-12-26T09:05:00.000Z""",fb55ff47.c4397,ENTER Security Check,SEC-POS-2,
"""2018-12-26T09:41:00.000Z""",fb55ff47.c4397,ENTER Dining Area,Terminal 1,
"""2018-12-26T12:14:00.000Z""",fb55ff47.c4397,BOARD Aircraft,Terminal 1,B15
"""2018-12-26T08:41:00.000Z""",fb55ff47.c4397,ENTER Security Lane,SEC-LANE-5,
"""2018-11-25T08:44:00.000Z""",fba173b5.96e99,ENTER Departure Hall,Terminal 1,
"""2018-11-25T09:17:00.000Z""",fba173b5.96e99,LEAVE Check-In Area,Terminal 1,
"""2018-11-25T10:02:00.000Z""",fba173b5.96e99,LEAVE Security Check,SEC-POS-2,
"""2018-11-25T11:41:00.000Z""",fba173b5.96e99,LEAVE Dining Area,Terminal 1,
"""2018-11-25T11:59:00.000Z""",fba173b5.96e99,ENTER Bording Gate Area,Terminal 1,A6
"""2018-11-25T08:59:00.000Z""",fba173b5.96e99,ENTER Check-In Area,Terminal 1,
"""2018-11-25T09:56:00.000Z""",fba173b5.96e99,ENTER Security Check,SEC-POS-2,
"""2018-11-25T10:26:00.000Z""",fba173b5.96e99,ENTER Dining Area,Terminal 1,
"""2018-11-25T12:59:00.000Z""",fba173b5.96e99,BOARD Aircraft,Terminal 1,A6
"""2018-11-25T09:32:00.000Z""",fba173b5.96e99,ENTER Security Lane,SEC-LANE-5,
"""2018-05-26T06:20:00.000Z""",69c5151b.5cf0cc,ENTER Departure Hall,Terminal 1,
"""2018-05-26T06:44:00.000Z""",69c5151b.5cf0cc,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-26T07:29:00.000Z""",69c5151b.5cf0cc,LEAVE Security Check,SEC-POS-2,
"""2018-05-26T07:50:00.000Z""",69c5151b.5cf0cc,LEAVE Duty Free Area,Terminal 1,
"""2018-05-26T09:20:00.000Z""",69c5151b.5cf0cc,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-26T11:20:00.000Z""",69c5151b.5cf0cc,LEAVE Dining Area,Terminal 1,
"""2018-05-26T11:38:00.000Z""",69c5151b.5cf0cc,ENTER Bording Gate Area,Terminal 1,B16
"""2018-05-26T06:35:00.000Z""",69c5151b.5cf0cc,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-26T07:23:00.000Z""",69c5151b.5cf0cc,ENTER Security Check,SEC-POS-2,
"""2018-05-26T09:41:00.000Z""",69c5151b.5cf0cc,LEAVE Duty Free Area,Terminal 1,
"""2018-05-26T08:05:00.000Z""",69c5151b.5cf0cc,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-26T10:05:00.000Z""",69c5151b.5cf0cc,ENTER Dining Area,Terminal 1,
"""2018-05-26T12:38:00.000Z""",69c5151b.5cf0cc,BOARD Aircraft,Terminal 1,B16
"""2018-05-26T06:59:00.000Z""",69c5151b.5cf0cc,ENTER Security Lane,SEC-LANE-5,
"""2018-05-26T09:29:00.000Z""",69c5151b.5cf0cc,ENTER Duty Free Area,Terminal 1,
"""2018-05-26T07:38:00.000Z""",69c5151b.5cf0cc,ENTER Duty Free Area,Terminal 1,
"""2018-09-17T09:13:00.000Z""",190db450.5a048c,ENTER Departure Hall,Terminal 1,
"""2018-09-17T09:28:00.000Z""",190db450.5a048c,LEAVE Security Check,SEC-POS-2,
"""2018-09-17T09:30:00.000Z""",190db450.5a048c,Passport Control,Border-Control Booth 1,
"""2018-09-17T09:37:00.000Z""",190db450.5a048c,LEAVE Duty Free Area,Terminal 1,
"""2018-09-17T10:07:00.000Z""",190db450.5a048c,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-09-17T10:47:00.000Z""",190db450.5a048c,LEAVE Dining Area,Terminal 1,
"""2018-09-17T10:53:00.000Z""",190db450.5a048c,ENTER Bording Gate Area,Terminal 1,A12
"""2018-09-17T09:26:00.000Z""",190db450.5a048c,ENTER Security Check,SEC-POS-2,
"""2018-09-17T10:14:00.000Z""",190db450.5a048c,LEAVE Duty Free Area,Terminal 1,
"""2018-09-17T09:42:00.000Z""",190db450.5a048c,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-09-17T10:22:00.000Z""",190db450.5a048c,ENTER Dining Area,Terminal 1,
"""2018-09-17T11:13:00.000Z""",190db450.5a048c,BOARD Aircraft,Terminal 1,A12
"""2018-09-17T09:18:00.000Z""",190db450.5a048c,ENTER Security Lane,SEC-LANE-5,
"""2018-09-17T10:10:00.000Z""",190db450.5a048c,ENTER Duty Free Area,Terminal 1,
"""2018-09-17T09:33:00.000Z""",190db450.5a048c,ENTER Duty Free Area,Terminal 1,
"""2018-10-08T12:11:00.000Z""",1394ccc4.0f1c63,ENTER Departure Hall,Terminal 1,
"""2018-10-08T12:41:00.000Z""",1394ccc4.0f1c63,LEAVE Security Check,SEC-POS-2,
"""2018-10-08T13:47:00.000Z""",1394ccc4.0f1c63,LEAVE Dining Area,Terminal 1,
"""2018-10-08T13:59:00.000Z""",1394ccc4.0f1c63,ENTER Bording Gate Area,Terminal 1,B19
"""2018-10-08T12:37:00.000Z""",1394ccc4.0f1c63,ENTER Security Check,SEC-POS-2,
"""2018-10-08T12:57:00.000Z""",1394ccc4.0f1c63,ENTER Dining Area,Terminal 1,
"""2018-10-08T14:39:00.000Z""",1394ccc4.0f1c63,BOARD Aircraft,Terminal 1,B19
"""2018-10-08T12:21:00.000Z""",1394ccc4.0f1c63,ENTER Security Lane,SEC-LANE-5,
"""2018-04-30T16:35:00.000Z""",ed88f817.4adce8,ENTER Departure Hall,Terminal 1,
"""2018-04-30T16:59:00.000Z""",ed88f817.4adce8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-30T17:44:00.000Z""",ed88f817.4adce8,LEAVE Security Check,SEC-POS-2,
"""2018-04-30T18:05:00.000Z""",ed88f817.4adce8,LEAVE Duty Free Area,Terminal 1,
"""2018-04-30T19:44:00.000Z""",ed88f817.4adce8,LEAVE Dining Area,Terminal 1,
"""2018-04-30T20:02:00.000Z""",ed88f817.4adce8,ENTER Bording Gate Area,Terminal 1,B12
"""2018-04-30T16:50:00.000Z""",ed88f817.4adce8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-30T17:38:00.000Z""",ed88f817.4adce8,ENTER Security Check,SEC-POS-2,
"""2018-04-30T17:53:00.000Z""",ed88f817.4adce8,ENTER Duty Free Area,Terminal 1,
"""2018-04-30T18:29:00.000Z""",ed88f817.4adce8,ENTER Dining Area,Terminal 1,
"""2018-04-30T21:02:00.000Z""",ed88f817.4adce8,BOARD Aircraft,Terminal 1,B12
"""2018-04-30T17:14:00.000Z""",ed88f817.4adce8,ENTER Security Lane,SEC-LANE-5,
"""2018-02-02T12:45:00.000Z""",eaa1419a.d7977,ENTER Departure Hall,Terminal 1,
"""2018-02-02T12:53:00.000Z""",eaa1419a.d7977,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-02T13:08:00.000Z""",eaa1419a.d7977,LEAVE Security Check,SEC-POS-2,
"""2018-02-02T13:10:00.000Z""",eaa1419a.d7977,Passport Control,Border-Control Booth 1,
"""2018-02-02T13:43:00.000Z""",eaa1419a.d7977,LEAVE Dining Area,Terminal 1,
"""2018-02-02T13:49:00.000Z""",eaa1419a.d7977,ENTER Bording Gate Area,Terminal 1,B4
"""2018-02-02T12:50:00.000Z""",eaa1419a.d7977,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-02T13:06:00.000Z""",eaa1419a.d7977,ENTER Security Check,SEC-POS-2,
"""2018-02-02T13:18:00.000Z""",eaa1419a.d7977,ENTER Dining Area,Terminal 1,
"""2018-02-02T14:09:00.000Z""",eaa1419a.d7977,BOARD Aircraft,Terminal 1,B4
"""2018-02-02T12:58:00.000Z""",eaa1419a.d7977,ENTER Security Lane,SEC-LANE-5,
"""2018-03-02T09:05:00.000Z""",b76f7451.878168,ENTER Departure Hall,Terminal 1,
"""2018-03-02T09:38:00.000Z""",b76f7451.878168,LEAVE Check-In Area,Terminal 1,
"""2018-03-02T10:23:00.000Z""",b76f7451.878168,LEAVE Security Check,SEC-POS-2,
"""2018-03-02T10:29:00.000Z""",b76f7451.878168,Passport Control,Border-Control Booth 1,
"""2018-03-02T10:47:00.000Z""",b76f7451.878168,ENTER Bording Gate Area,Terminal 1,B2
"""2018-03-02T09:20:00.000Z""",b76f7451.878168,ENTER Check-In Area,Terminal 1,
"""2018-03-02T10:17:00.000Z""",b76f7451.878168,ENTER Security Check,SEC-POS-2,
"""2018-03-02T11:47:00.000Z""",b76f7451.878168,BOARD Aircraft,Terminal 1,B2
"""2018-03-02T09:53:00.000Z""",b76f7451.878168,ENTER Security Lane,SEC-LANE-5,
"""2018-03-08T16:34:00.000Z""",a9516f4d.76c4b,ENTER Departure Hall,Terminal 1,
"""2018-03-08T16:58:00.000Z""",a9516f4d.76c4b,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-03-08T17:43:00.000Z""",a9516f4d.76c4b,LEAVE Security Check,SEC-POS-2,
"""2018-03-08T19:22:00.000Z""",a9516f4d.76c4b,LEAVE Dining Area,Terminal 1,
"""2018-03-08T19:40:00.000Z""",a9516f4d.76c4b,ENTER Bording Gate Area,Terminal 1,A6
"""2018-03-08T16:49:00.000Z""",a9516f4d.76c4b,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-08T17:37:00.000Z""",a9516f4d.76c4b,ENTER Security Check,SEC-POS-2,
"""2018-03-08T18:07:00.000Z""",a9516f4d.76c4b,ENTER Dining Area,Terminal 1,
"""2018-03-08T20:40:00.000Z""",a9516f4d.76c4b,BOARD Aircraft,Terminal 1,A6
"""2018-03-08T17:13:00.000Z""",a9516f4d.76c4b,ENTER Security Lane,SEC-LANE-5,
"""2018-11-22T06:11:00.000Z""",3e872ee9.1c90f2,ENTER Departure Hall,Terminal 1,
"""2018-11-22T06:41:00.000Z""",3e872ee9.1c90f2,LEAVE Security Check,SEC-POS-2,
"""2018-11-22T06:55:00.000Z""",3e872ee9.1c90f2,LEAVE Duty Free Area,Terminal 1,
"""2018-11-22T07:07:00.000Z""",3e872ee9.1c90f2,ENTER Bording Gate Area,Terminal 1,B2
"""2018-11-22T06:37:00.000Z""",3e872ee9.1c90f2,ENTER Security Check,SEC-POS-2,
"""2018-11-22T06:47:00.000Z""",3e872ee9.1c90f2,ENTER Duty Free Area,Terminal 1,
"""2018-11-22T07:47:00.000Z""",3e872ee9.1c90f2,BOARD Aircraft,Terminal 1,B2
"""2018-11-22T06:21:00.000Z""",3e872ee9.1c90f2,ENTER Security Lane,SEC-LANE-5,
"""2018-05-08T10:34:00.000Z""",8388c61d.950a18,ENTER Departure Hall,Terminal 1,
"""2018-05-08T10:49:00.000Z""",8388c61d.950a18,LEAVE Security Check,SEC-POS-2,
"""2018-05-08T11:19:00.000Z""",8388c61d.950a18,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-08T11:26:00.000Z""",8388c61d.950a18,LEAVE Duty Free Area,Terminal 1,
"""2018-05-08T11:32:00.000Z""",8388c61d.950a18,ENTER Bording Gate Area,Terminal 1,B10
"""2018-05-08T10:47:00.000Z""",8388c61d.950a18,ENTER Security Check,SEC-POS-2,
"""2018-05-08T10:54:00.000Z""",8388c61d.950a18,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-08T11:22:00.000Z""",8388c61d.950a18,ENTER Duty Free Area,Terminal 1,
"""2018-05-08T11:52:00.000Z""",8388c61d.950a18,BOARD Aircraft,Terminal 1,B10
"""2018-05-08T10:39:00.000Z""",8388c61d.950a18,ENTER Security Lane,SEC-LANE-5,
"""2018-12-10T08:32:00.000Z""",b139acd1.0fa61,ENTER Departure Hall,Terminal 1,
"""2018-12-10T09:17:00.000Z""",b139acd1.0fa61,LEAVE Security Check,SEC-POS-2,
"""2018-12-10T09:23:00.000Z""",b139acd1.0fa61,Passport Control,Border-Control Booth 1,
"""2018-12-10T10:53:00.000Z""",b139acd1.0fa61,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-10T12:32:00.000Z""",b139acd1.0fa61,LEAVE Dining Area,Terminal 1,
"""2018-12-10T12:50:00.000Z""",b139acd1.0fa61,ENTER Bording Gate Area,Terminal 1,A4
"""2018-12-10T09:11:00.000Z""",b139acd1.0fa61,ENTER Security Check,SEC-POS-2,
"""2018-12-10T09:38:00.000Z""",b139acd1.0fa61,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-10T11:17:00.000Z""",b139acd1.0fa61,ENTER Dining Area,Terminal 1,
"""2018-12-10T13:50:00.000Z""",b139acd1.0fa61,BOARD Aircraft,Terminal 1,A4
"""2018-12-10T08:47:00.000Z""",b139acd1.0fa61,ENTER Security Lane,SEC-LANE-5,
"""2018-05-24T10:23:00.000Z""",b2e0c3bc.dba94,ENTER Departure Hall,Terminal 1,
"""2018-05-24T10:38:00.000Z""",b2e0c3bc.dba94,LEAVE Security Check,SEC-POS-2,
"""2018-05-24T10:40:00.000Z""",b2e0c3bc.dba94,Passport Control,Border-Control Booth 1,
"""2018-05-24T11:10:00.000Z""",b2e0c3bc.dba94,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-05-24T11:16:00.000Z""",b2e0c3bc.dba94,ENTER Bording Gate Area,Terminal 1,B2
"""2018-05-24T10:36:00.000Z""",b2e0c3bc.dba94,ENTER Security Check,SEC-POS-2,
"""2018-05-24T10:45:00.000Z""",b2e0c3bc.dba94,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-05-24T11:36:00.000Z""",b2e0c3bc.dba94,BOARD Aircraft,Terminal 1,B2
"""2018-05-24T10:28:00.000Z""",b2e0c3bc.dba94,ENTER Security Lane,SEC-LANE-5,
"""2018-05-15T08:18:00.000Z""",bbfc3786.25e3c8,ENTER Departure Hall,Terminal 1,
"""2018-05-15T08:51:00.000Z""",bbfc3786.25e3c8,LEAVE Check-In Area,Terminal 1,
"""2018-05-15T09:36:00.000Z""",bbfc3786.25e3c8,LEAVE Security Check,SEC-POS-2,
"""2018-05-15T11:15:00.000Z""",bbfc3786.25e3c8,LEAVE Dining Area,Terminal 1,
"""2018-05-15T11:33:00.000Z""",bbfc3786.25e3c8,ENTER Bording Gate Area,Terminal 1,A15
"""2018-05-15T08:33:00.000Z""",bbfc3786.25e3c8,ENTER Check-In Area,Terminal 1,
"""2018-05-15T09:30:00.000Z""",bbfc3786.25e3c8,ENTER Security Check,SEC-POS-2,
"""2018-05-15T10:00:00.000Z""",bbfc3786.25e3c8,ENTER Dining Area,Terminal 1,
"""2018-05-15T12:33:00.000Z""",bbfc3786.25e3c8,BOARD Aircraft,Terminal 1,A15
"""2018-05-15T09:06:00.000Z""",bbfc3786.25e3c8,ENTER Security Lane,SEC-LANE-5,
"""2018-07-26T11:08:00.000Z""",210349cb.ce25e6,ENTER Departure Hall,Terminal 1,
"""2018-07-26T11:16:00.000Z""",210349cb.ce25e6,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-26T11:31:00.000Z""",210349cb.ce25e6,LEAVE Security Check,SEC-POS-2,
"""2018-07-26T12:01:00.000Z""",210349cb.ce25e6,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-26T12:08:00.000Z""",210349cb.ce25e6,LEAVE Duty Free Area,Terminal 1,
"""2018-07-26T12:41:00.000Z""",210349cb.ce25e6,LEAVE Dining Area,Terminal 1,
"""2018-07-26T12:47:00.000Z""",210349cb.ce25e6,ENTER Bording Gate Area,Terminal 1,A2
"""2018-07-26T11:13:00.000Z""",210349cb.ce25e6,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-26T11:29:00.000Z""",210349cb.ce25e6,ENTER Security Check,SEC-POS-2,
"""2018-07-26T11:36:00.000Z""",210349cb.ce25e6,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-26T12:04:00.000Z""",210349cb.ce25e6,ENTER Duty Free Area,Terminal 1,
"""2018-07-26T12:16:00.000Z""",210349cb.ce25e6,ENTER Dining Area,Terminal 1,
"""2018-07-26T13:07:00.000Z""",210349cb.ce25e6,BOARD Aircraft,Terminal 1,A2
"""2018-07-26T11:21:00.000Z""",210349cb.ce25e6,ENTER Security Lane,SEC-LANE-5,
"""2018-07-07T04:46:00.000Z""",7425355f.45f3ec,ENTER Departure Hall,Terminal 1,
"""2018-07-07T05:08:00.000Z""",7425355f.45f3ec,LEAVE Check-In Area,Terminal 1,
"""2018-07-07T05:38:00.000Z""",7425355f.45f3ec,LEAVE Security Check,SEC-POS-2,
"""2018-07-07T05:50:00.000Z""",7425355f.45f3ec,ENTER Bording Gate Area,Terminal 1,B9
"""2018-07-07T04:56:00.000Z""",7425355f.45f3ec,ENTER Check-In Area,Terminal 1,
"""2018-07-07T05:34:00.000Z""",7425355f.45f3ec,ENTER Security Check,SEC-POS-2,
"""2018-07-07T06:30:00.000Z""",7425355f.45f3ec,BOARD Aircraft,Terminal 1,B9
"""2018-07-07T05:18:00.000Z""",7425355f.45f3ec,ENTER Security Lane,SEC-LANE-5,
"""2018-12-09T13:10:00.000Z""",4e0a6bff.4904c4,ENTER Departure Hall,Terminal 1,
"""2018-12-09T13:30:00.000Z""",4e0a6bff.4904c4,LEAVING Departure Hall,Terminal 1,
"""2018-08-25T12:45:00.000Z""",1a312f6c.092af1,ENTER Departure Hall,Terminal 1,
"""2018-08-25T13:05:00.000Z""",1a312f6c.092af1,LEAVING Departure Hall,Terminal 1,
"""2018-08-03T10:14:00.000Z""",f7b86e2f.4423c,ENTER Departure Hall,Terminal 1,
"""2018-08-03T10:22:00.000Z""",f7b86e2f.4423c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-03T10:37:00.000Z""",f7b86e2f.4423c,LEAVE Security Check,SEC-POS-2,
"""2018-08-03T10:39:00.000Z""",f7b86e2f.4423c,Passport Control,Border-Control Booth 1,
"""2018-08-03T10:46:00.000Z""",f7b86e2f.4423c,LEAVE Duty Free Area,Terminal 1,
"""2018-08-03T11:19:00.000Z""",f7b86e2f.4423c,LEAVE Dining Area,Terminal 1,
"""2018-08-03T11:25:00.000Z""",f7b86e2f.4423c,ENTER Bording Gate Area,Terminal 1,A15
"""2018-08-03T10:19:00.000Z""",f7b86e2f.4423c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-08-03T10:35:00.000Z""",f7b86e2f.4423c,ENTER Security Check,SEC-POS-2,
"""2018-08-03T10:42:00.000Z""",f7b86e2f.4423c,ENTER Duty Free Area,Terminal 1,
"""2018-08-03T10:54:00.000Z""",f7b86e2f.4423c,ENTER Dining Area,Terminal 1,
"""2018-08-03T11:45:00.000Z""",f7b86e2f.4423c,BOARD Aircraft,Terminal 1,A15
"""2018-08-03T10:27:00.000Z""",f7b86e2f.4423c,ENTER Security Lane,SEC-LANE-5,
"""2018-07-23T08:23:00.000Z""",27a50112.af735e,ENTER Departure Hall,Terminal 1,
"""2018-07-23T09:08:00.000Z""",27a50112.af735e,LEAVE Security Check,SEC-POS-2,
"""2018-07-23T09:14:00.000Z""",27a50112.af735e,Passport Control,Border-Control Booth 1,
"""2018-07-23T09:32:00.000Z""",27a50112.af735e,ENTER Bording Gate Area,Terminal 1,B19
"""2018-07-23T09:02:00.000Z""",27a50112.af735e,ENTER Security Check,SEC-POS-2,
"""2018-07-23T10:32:00.000Z""",27a50112.af735e,BOARD Aircraft,Terminal 1,B19
"""2018-07-23T08:38:00.000Z""",27a50112.af735e,ENTER Security Lane,SEC-LANE-5,
"""2018-02-18T13:13:00.000Z""",344a6071.ef3ab,ENTER Departure Hall,Terminal 1,
"""2018-02-18T13:43:00.000Z""",344a6071.ef3ab,LEAVE Security Check,SEC-POS-2,
"""2018-02-18T14:49:00.000Z""",344a6071.ef3ab,LEAVE Dining Area,Terminal 1,
"""2018-02-18T15:01:00.000Z""",344a6071.ef3ab,ENTER Bording Gate Area,Terminal 1,A10
"""2018-02-18T13:39:00.000Z""",344a6071.ef3ab,ENTER Security Check,SEC-POS-2,
"""2018-02-18T13:59:00.000Z""",344a6071.ef3ab,ENTER Dining Area,Terminal 1,
"""2018-02-18T15:41:00.000Z""",344a6071.ef3ab,BOARD Aircraft,Terminal 1,A10
"""2018-02-18T13:23:00.000Z""",344a6071.ef3ab,ENTER Security Lane,SEC-LANE-5,
"""2018-09-09T06:09:00.000Z""",907710fc.774ea,ENTER Departure Hall,Terminal 1,
"""2018-09-09T06:33:00.000Z""",907710fc.774ea,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-09-09T07:18:00.000Z""",907710fc.774ea,LEAVE Security Check,SEC-POS-2,
"""2018-09-09T08:57:00.000Z""",907710fc.774ea,LEAVE Dining Area,Terminal 1,
"""2018-09-09T09:15:00.000Z""",907710fc.774ea,ENTER Bording Gate Area,Terminal 1,B1
"""2018-09-09T06:24:00.000Z""",907710fc.774ea,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-09T07:12:00.000Z""",907710fc.774ea,ENTER Security Check,SEC-POS-2,
"""2018-09-09T07:42:00.000Z""",907710fc.774ea,ENTER Dining Area,Terminal 1,
"""2018-09-09T10:15:00.000Z""",907710fc.774ea,BOARD Aircraft,Terminal 1,B1
"""2018-09-09T06:48:00.000Z""",907710fc.774ea,ENTER Security Lane,SEC-LANE-5,
"""2018-05-07T07:39:00.000Z""",2abdf49b.9942ec,ENTER Departure Hall,Terminal 1,
"""2018-05-07T08:24:00.000Z""",2abdf49b.9942ec,LEAVE Security Check,SEC-POS-2,
"""2018-05-07T08:42:00.000Z""",2abdf49b.9942ec,ENTER Bording Gate Area,Terminal 1,A6
"""2018-05-07T08:18:00.000Z""",2abdf49b.9942ec,ENTER Security Check,SEC-POS-2,
"""2018-05-07T09:42:00.000Z""",2abdf49b.9942ec,BOARD Aircraft,Terminal 1,A6
"""2018-05-07T07:54:00.000Z""",2abdf49b.9942ec,ENTER Security Lane,SEC-LANE-5,
"""2018-11-15T04:38:00.000Z""",2d21352c.e36c1a,ENTER Departure Hall,Terminal 1,
"""2018-11-15T05:08:00.000Z""",2d21352c.e36c1a,LEAVE Security Check,SEC-POS-2,
"""2018-11-15T05:22:00.000Z""",2d21352c.e36c1a,LEAVE Duty Free Area,Terminal 1,
"""2018-11-15T06:22:00.000Z""",2d21352c.e36c1a,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-15T07:42:00.000Z""",2d21352c.e36c1a,LEAVE Dining Area,Terminal 1,
"""2018-11-15T07:54:00.000Z""",2d21352c.e36c1a,ENTER Bording Gate Area,Terminal 1,B3
"""2018-11-15T05:04:00.000Z""",2d21352c.e36c1a,ENTER Security Check,SEC-POS-2,
"""2018-11-15T06:36:00.000Z""",2d21352c.e36c1a,LEAVE Duty Free Area,Terminal 1,
"""2018-11-15T05:32:00.000Z""",2d21352c.e36c1a,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-15T06:52:00.000Z""",2d21352c.e36c1a,ENTER Dining Area,Terminal 1,
"""2018-11-15T08:34:00.000Z""",2d21352c.e36c1a,BOARD Aircraft,Terminal 1,B3
"""2018-11-15T04:48:00.000Z""",2d21352c.e36c1a,ENTER Security Lane,SEC-LANE-5,
"""2018-11-15T06:28:00.000Z""",2d21352c.e36c1a,ENTER Duty Free Area,Terminal 1,
"""2018-11-15T05:14:00.000Z""",2d21352c.e36c1a,ENTER Duty Free Area,Terminal 1,
"""2018-11-25T05:45:00.000Z""",48e07174.4d29e,ENTER Departure Hall,Terminal 1,
"""2018-11-25T06:01:00.000Z""",48e07174.4d29e,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-25T06:31:00.000Z""",48e07174.4d29e,LEAVE Security Check,SEC-POS-2,
"""2018-11-25T06:35:00.000Z""",48e07174.4d29e,Passport Control,Border-Control Booth 1,
"""2018-11-25T06:49:00.000Z""",48e07174.4d29e,LEAVE Duty Free Area,Terminal 1,
"""2018-11-25T07:49:00.000Z""",48e07174.4d29e,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-25T09:09:00.000Z""",48e07174.4d29e,LEAVE Dining Area,Terminal 1,
"""2018-11-25T09:21:00.000Z""",48e07174.4d29e,ENTER Bording Gate Area,Terminal 1,B12
"""2018-11-25T05:55:00.000Z""",48e07174.4d29e,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-25T06:27:00.000Z""",48e07174.4d29e,ENTER Security Check,SEC-POS-2,
"""2018-11-25T08:03:00.000Z""",48e07174.4d29e,LEAVE Duty Free Area,Terminal 1,
"""2018-11-25T06:59:00.000Z""",48e07174.4d29e,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-25T08:19:00.000Z""",48e07174.4d29e,ENTER Dining Area,Terminal 1,
"""2018-11-25T10:01:00.000Z""",48e07174.4d29e,BOARD Aircraft,Terminal 1,B12
"""2018-11-25T06:11:00.000Z""",48e07174.4d29e,ENTER Security Lane,SEC-LANE-5,
"""2018-11-25T07:55:00.000Z""",48e07174.4d29e,ENTER Duty Free Area,Terminal 1,
"""2018-11-25T06:41:00.000Z""",48e07174.4d29e,ENTER Duty Free Area,Terminal 1,
"""2018-02-18T16:55:00.000Z""",d140b4e1.8c1c98,ENTER Departure Hall,Terminal 1,
"""2018-02-18T17:40:00.000Z""",d140b4e1.8c1c98,LEAVE Security Check,SEC-POS-2,
"""2018-02-18T18:01:00.000Z""",d140b4e1.8c1c98,LEAVE Duty Free Area,Terminal 1,
"""2018-02-18T18:19:00.000Z""",d140b4e1.8c1c98,ENTER Bording Gate Area,Terminal 1,B7
"""2018-02-18T17:34:00.000Z""",d140b4e1.8c1c98,ENTER Security Check,SEC-POS-2,
"""2018-02-18T17:49:00.000Z""",d140b4e1.8c1c98,ENTER Duty Free Area,Terminal 1,
"""2018-02-18T19:19:00.000Z""",d140b4e1.8c1c98,BOARD Aircraft,Terminal 1,B7
"""2018-02-18T17:10:00.000Z""",d140b4e1.8c1c98,ENTER Security Lane,SEC-LANE-5,
"""2018-02-08T17:28:00.000Z""",bc67d08e.2585d,ENTER Departure Hall,Terminal 1,
"""2018-02-08T18:01:00.000Z""",bc67d08e.2585d,LEAVE Check-In Area,Terminal 1,
"""2018-02-08T18:46:00.000Z""",bc67d08e.2585d,LEAVE Security Check,SEC-POS-2,
"""2018-02-08T18:52:00.000Z""",bc67d08e.2585d,Passport Control,Border-Control Booth 1,
"""2018-02-08T20:22:00.000Z""",bc67d08e.2585d,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-08T22:01:00.000Z""",bc67d08e.2585d,LEAVE Dining Area,Terminal 1,
"""2018-02-08T22:19:00.000Z""",bc67d08e.2585d,ENTER Bording Gate Area,Terminal 1,B8
"""2018-02-08T17:43:00.000Z""",bc67d08e.2585d,ENTER Check-In Area,Terminal 1,
"""2018-02-08T18:40:00.000Z""",bc67d08e.2585d,ENTER Security Check,SEC-POS-2,
"""2018-02-08T19:07:00.000Z""",bc67d08e.2585d,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-08T20:46:00.000Z""",bc67d08e.2585d,ENTER Dining Area,Terminal 1,
"""2018-02-08T23:19:00.000Z""",bc67d08e.2585d,BOARD Aircraft,Terminal 1,B8
"""2018-02-08T18:16:00.000Z""",bc67d08e.2585d,ENTER Security Lane,SEC-LANE-5,
"""2018-08-12T03:01:00.000Z""",d941b030.d833c,ENTER Departure Hall,Terminal 1,
"""2018-08-12T03:31:00.000Z""",d941b030.d833c,LEAVE Security Check,SEC-POS-2,
"""2018-08-12T03:35:00.000Z""",d941b030.d833c,Passport Control,Border-Control Booth 1,
"""2018-08-12T04:41:00.000Z""",d941b030.d833c,LEAVE Dining Area,Terminal 1,
"""2018-08-12T04:53:00.000Z""",d941b030.d833c,ENTER Bording Gate Area,Terminal 1,B1
